14,33,32,27,4,28,10,12,15,7,32,3,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,2,0,2,2,1,3,2,0,3,0,1,3,1,1,2,1,0,0,0,0,0,0,2,3,1,2,3,2,4,3
14,28,31,22,10,27,26,1,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,2,0,2,1,0,0,3,3,1,0,0,1,1,0,1,1,0,0,0,2,0,0,1,1,3,2,0,2,3,0,0
0,29,32,31,8,25,19,8,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,1,3,1,2,0,1,0,0,1,2,2,0,2,4,0,2,4,1
22,23,32,18,31,32,28,15,13,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,0,0,0,0,1,1,2,0,2,1,2,0,3,0,1,3,0,0,2,0,1,1,1,0,1,1,2,3,4,3,0
1,32,2,3,33,13,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,3,2,3,2
3,18,8,28,31,18,21,4,2,33,32,5,5,32,-1,-1,-1,-1,-1,1,1,3,0,3,3,2,1,4,0,0,0,0,0,0,0,0,1,4,1,1,3,0,0,0,0,2,0,3,4,4,3,4,4
7,18,26,19,21,0,14,29,1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,2,3,0,2,0,0,0,0,1,4,2,3,4,2,2,0
0,32,27,28,5,33,14,30,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,0,0,0,1,0,0,2,3,2,0,1,0,1,0,0,2,1,1,1,1,2,1,0,1,2,2,1,0,2,0,2,1
30,29,27,32,31,33,6,32,25,6,8,26,16,7,-1,-1,-1,-1,-1,2,0,2,1,1,1,3,2,2,2,2,0,2,1,1,1,2,1,1,3,0,1,2,1,0,1,3,2,0,4,1,3,2,3
13,17,10,27,29,30,32,10,0,28,1,19,19,23,-1,-1,-1,-1,-1,2,1,1,3,1,0,0,2,2,4,2,0,3,0,0,4,1,2,1,3,0,0,0,2,1,3,0,3,3,3,3,4,1,1
12,18,28,2,7,7,13,25,14,9,7,21,3,28,1,15,-1,-1,-1,4,4,3,3,1,2,0,4,4,3,2,2,0,1,2,2,1,2,2,2,1,2,0,0,0,1,2,3,2,1,2,4,0,3
12,27,28,0,26,18,4,29,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,1,3,0,0,1,0,0,1,1,3,2,2,2,0,3,2,3
25,30,18,27,31,33,32,2,10,13,18,2,13,-1,-1,-1,-1,-1,-1,1,0,3,2,0,0,0,2,0,1,3,0,0,2,0,0,1,2,4,3,0,0,0,0,2,1,1,3,0,3,4,3,4,1
14,31,20,0,1,3,0,25,26,7,32,6,16,27,13,9,-1,-1,-1,4,2,0,3,0,0,2,3,0,1,1,0,0,1,0,0,2,0,0,4,4,2,4,3,1,2,2,4,4,4,1,4,4,2
20,25,7,10,30,33,15,17,5,23,23,16,19,2,28,-1,-1,-1,-1,3,1,3,2,0,2,0,2,2,2,1,0,0,0,0,3,1,2,1,2,2,2,2,3,0,4,1,3,2,2,2,2,0,1
13,29,28,29,24,17,10,10,29,21,14,21,32,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,2,0,2,1,1,0,3,2,1,1,2,1,0,3,0,0,4,2,3,2,4,3,4,1,2,2
8,32,31,12,25,15,21,9,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,1,1,1,2,0,0,2,1,1,0,1,1,2,3,1,0,4,3,1
22,32,29,27,31,19,18,6,11,13,24,8,18,-1,-1,-1,-1,-1,-1,3,1,0,2,0,0,3,0,2,2,3,2,0,2,2,0,2,1,3,3,0,0,0,0,2,0,2,2,1,4,2,3,2,3
20,30,18,0,33,28,31,27,3,25,26,8,11,1,22,10,25,-1,-1,4,3,3,3,0,0,1,3,3,1,2,2,0,1,0,1,1,2,3,0,1,0,2,0,0,4,3,4,3,1,4,3,3,3
